2025-11-19 12:12:39 | INFO     | root | ================================================================================
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 4.06
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 35
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 3.96
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 30
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 3.81
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 3.77
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 3.66
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 30
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 3.57
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 3.50
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 3.42
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 3.48
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 35
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 3.42
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 45
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 45 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 3.41
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 35
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 3.54
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 15
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 15 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 3.46
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 3.46
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 30
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 3.40
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 3.31
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 3.23
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 30
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 3.24
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 10
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 10 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 3.23
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 3.15
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 3.09
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 40
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 40 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 3.02
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.92
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.80
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.78
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 15
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 15 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.67
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 10
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 10 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.72
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 35
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.69
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 50
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 50 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.65
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.70
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 15
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 15 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.62
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 30
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.61
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.53
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 30
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.53
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.42
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.36
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 10
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 10 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.33
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.29
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.20
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 30
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.20
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.14
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.07
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.99
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.91
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.82
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.82
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 30
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.04
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 35
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.06
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 35
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.10
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 35
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.10
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.07
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.97
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.91
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.85
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 25
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 25 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.77
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.84
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 30
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.82
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 25
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 25 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.77
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 25
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 25 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.72
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 25
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 25 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.74
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 30
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.71
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 25
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 25 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.68
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.98
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 30
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.95
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 25
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 25 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.86
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.83
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.87
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.80
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 25
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 25 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.83
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.93
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 40
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 40 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.05
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 15
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 15 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 2.02
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | Total score: 10
2025-11-19 12:12:55 | INFO     | analyst | Score too low: 10 < 60
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.94
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.86
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.80
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.77
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:55 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:55 | INFO     | analyst | ATR (M5): 1.72
2025-11-19 12:12:55 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.65
2025-11-19 12:12:56 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.64
2025-11-19 12:12:56 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.70
2025-11-19 12:12:56 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:56 | INFO     | analyst | Total score: 30
2025-11-19 12:12:56 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.70
2025-11-19 12:12:56 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:56 | INFO     | analyst | Total score: 10
2025-11-19 12:12:56 | INFO     | analyst | Score too low: 10 < 60
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.65
2025-11-19 12:12:56 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.61
2025-11-19 12:12:56 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.67
2025-11-19 12:12:56 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.71
2025-11-19 12:12:56 | INFO     | analyst | In no-trade window
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.69
2025-11-19 12:12:56 | INFO     | analyst | In no-trade window
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.66
2025-11-19 12:12:56 | INFO     | analyst | In no-trade window
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.61
2025-11-19 12:12:56 | INFO     | analyst | In no-trade window
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.56
2025-11-19 12:12:56 | INFO     | analyst | In no-trade window
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.53
2025-11-19 12:12:56 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.50
2025-11-19 12:12:56 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.51
2025-11-19 12:12:56 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:56 | INFO     | analyst | Total score: 30
2025-11-19 12:12:56 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.52
2025-11-19 12:12:56 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.49
2025-11-19 12:12:56 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.47
2025-11-19 12:12:56 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.50
2025-11-19 12:12:56 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:56 | INFO     | analyst | Total score: 30
2025-11-19 12:12:56 | INFO     | analyst | Score too low: 30 < 60
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.50
2025-11-19 12:12:56 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:56 | INFO     | analyst | Total score: 25
2025-11-19 12:12:56 | INFO     | analyst | Score too low: 25 < 60
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.58
2025-11-19 12:12:56 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.67
2025-11-19 12:12:56 | INFO     | analyst | HTF Bias (H1): BEARISH
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.82
2025-11-19 12:12:56 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:56 | INFO     | analyst | Total score: 35
2025-11-19 12:12:56 | INFO     | analyst | Score too low: 35 < 60
2025-11-19 12:12:56 | INFO     | analyst | === Starting Market Analysis ===
2025-11-19 12:12:56 | INFO     | analyst | ATR (M5): 1.91
2025-11-19 12:12:56 | INFO     | analyst | HTF Bias (H1): BULLISH
2025-11-19 12:12:56 | INFO     | analyst | Total score: 30
2025-11-19 12:12:56 | INFO     | analyst | Score too low: 30 < 60
